neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Centrum-West,Entire home/apt,464,3,6,2.12,7,22,2,"The area features a diverse dining scene with options including Amsterdamsche Vishandel, Bella Ciao, La Vida Argentinian Steakhouse, Kim's So, Jasmine, Hoi Tin, Nam Kee, New King, Si-Chuan, Taste of Culture, Xi'an Delicious Foods Express, Dolcia, BIU!TEA, YOYO!, Latei, and Cafe De Zeemeeuw, alongside retail and services like Wah Nam Hong, H. Vet, Henk, Henk Comics, City Records, Dijk 120, Sigarenmagazijn Simons, Canna420, and Bun-Air Travel Service. Notable landmarks include Chinatown, a vibrant cultural district, De Waag, a historic building of architectural significance, and the Fo Guang Shan He Hua Tempel, a prominent place of worship, while nightlife is represented by Lime Bar, Het Oosten, and the pub Henk."
Bos en Lommer,Entire home/apt,65,2,8,0.27,1,0,0,"The area features a park and garden setting centered around Bolwerk, which serves as a historic green landmark for the neighborhood. Local recreation is provided by the Ruige Speelplek playground."
De Pijp - Rivierenbuurt,Private room,79,3,39,1.52,1,19,1,"The area features community spaces including a garden, picnic_table, and two playgrounds, alongside the place_of_worship Maarten Lutherkerk. CompaNanny is also located nearby."
De Baarsjes - Oud-West,Hotel room,273,1,1,0.05,3,0,0,"The area features dining and nightlife options including the Polish cafe Kazik, the Asian restaurant Soytasty, and the bar PAMELA. Retail and services are represented by the bicycle shop De Stadsfiets, the florist WoodHouse, and beauty and hair establishments Menspire and Mooi Anders."
De Baarsjes - Oud-West,Entire home/apt,185,3,3,0.74,1,280,3,The area features a common and a playground.
Bos en Lommer,Entire home/apt,95,7,2,0.07,1,0,0,The area is home to the school El Kadisia.
De Pijp - Rivierenbuurt,Entire home/apt,450,1,5,0.17,1,0,0,"The area features dining and coffee options including Vork, Zoet & Peper, and gratitude espresso, alongside retail and services like Miller & Canefield, Saudade, Maas wasserette & stomerij, and Siya Lymfe. These spots provide a mix of daily essentials and local leisure within the neighborhood."
Oud-Noord,Entire home/apt,115,3,10,0.38,1,0,6,The area features a pet shop called Ambulia Dierenwinkel. There is also a garden and a car_sharing location nearby.
Oud-Noord,Entire home/apt,90,1,3,0.1,2,0,0,The area features a restaurant called Papillon and a boat named Beaut. An information point is also available nearby.
Centrum-West,Entire home/apt,225,2,22,1.41,6,76,10,"The area features retail options including The Swap Shop, Hang Eleven, Jis, and Lof, alongside personal care services like Haarstijl and HairPlay. You will also find Gallery238, Keurslagerij Pouw, and the attraction Wine, which contribute to the local cultural and culinary landscape."
De Baarsjes - Oud-West,Entire home/apt,150,1,3,0.11,1,0,0,"The area features a variety of dining and retail options including Doppio Espresso, Five Ways Coffee, Dunya Firini, MultiVlaai, Best doner & snacks, McDonald's, Volendam Vishandel, Kema Vlees, Holland & Barrett, Church of Labels, Ulivoto Fashion, Tex Leder, Baby Boem, B&B feestartikelen, Solleveld, Primera, Energy Dictator, and Geldmaat. It is anchored by the Ten Katemarkt, Asian-caribbean Market, and Tropische Winkel Rustem, which serve as essential local hubs for fresh produce and diverse community goods, alongside the Imperial barbershop."
Oud-Noord,Private room,56,1,75,2.62,1,76,5,"The area features a garden and a marina, which includes Aeolus. Aeolus serves as a notable landmark that defines the character of the waterfront."
De Baarsjes - Oud-West,Entire home/apt,521,2,8,0.28,1,0,2,"The area features Café 't Vossie, which serves as a local pub."
Slotervaart,Entire home/apt,50,6,5,0.21,1,0,0,"The area is defined by Rembrandtpark, a significant green space that serves as a central recreational hub for the neighborhood."
De Pijp - Rivierenbuurt,Entire home/apt,180,2,10,0.35,1,17,5,"The area features Coffeeshop Nice Place for cannabis and Ubbens & Statius Muller, huisartsen for medical services. There is also a garden, which provides a green space for the neighborhood."
De Baarsjes - Oud-West,Entire home/apt,150,2,39,1.34,9,0,12,"The area features dining and nightlife options such as De Krommert, Steakhouse Gely, Mehtap, and Club 8, alongside retail shops including ALDI, Oz Dostlar Gida Pazari, The Wine Spot, and Davoud Perzische Tapijten. Local green spaces include Natuurtuin Slatuinen, a garden that serves as a quiet natural retreat in the neighborhood."
De Baarsjes - Oud-West,Private room,70,3,35,1.24,3,0,4,The area features a garden.
De Pijp - Rivierenbuurt,Entire home/apt,100,3,11,0.38,1,1,3,"The area features dining options like Annavilaas, Nazka, and Bakery Van Wou, alongside coffee shops and cafes such as Coffee Bru. Retail and services include Stadsmarkt De Pijp, dotshop, Glazemade, The Color, Healthy massage Fang, Mokum Motors, and wasserette van wou, complemented by the social atmosphere of Tapmarin."
De Baarsjes - Oud-West,Entire home/apt,150,2,31,1.1,9,0,7,"The area features dining and cafe options such as Buongiorno Espressobar and Mehtap, alongside The Wine Spot for alcohol. Natuurtuin Slatuinen is a local garden that serves as a quiet green space within the neighborhood."
Oud-Oost,Hotel room,106,1,2,0.39,6,0,2,The area features a garden.
De Baarsjes - Oud-West,Entire home/apt,140,3,7,0.25,1,13,1,"The area features a variety of retail and services including Angels beauty style, Change laserclinic, Dorita's hair products, KPN, Odido, Tele2, Vaperoutlet, Entertainment Exchange, Church of Labels, Denim City, themakerstore, Primera, Recycle, Geldmaat, SNS Bank, and Kema Vlees. Dining options include FEBO, Salsa shop, Meneer Temaki, and Yogurt Barn, while the neighborhood is anchored by De Hallen, a cultural hub and former tram depot, and the vibrant Ten Katemarkt, a local market known for its diverse food and goods."
Centrum-West,Private room,120,2,21,0.77,1,152,7,"The area features a variety of dining options including Italian restaurants Donna Sofia and La Maschera, French restaurant Café Parlotte, Chinese restaurant Kam Wah, Mexican restaurant MADRE, and burger restaurant Glitch, alongside casual spots like Café De Blauwe Pan, Comestibles Kinders, Green Farmer's, and Monte Pelmo Cons. IJS fabriek. Retail and services include clothing stores Do-Re-Mi Kinderboetiek and kleine kanjer, interior decoration shop Polspotten, Benelux Wine Co, GSM Zone, J Well, and Topkappers."
Centrum-West,Entire home/apt,271,2,11,0.38,1,13,3,The area features a garden.
De Baarsjes - Oud-West,Entire home/apt,160,3,5,0.18,1,0,1,"The area features dining at Bon Burger and services including Yona's Kids&Cuts and Huisartsenpraktijk Fijnhout. The local surroundings also include the Lootsstraat playground, which serves as a neighborhood recreational space."
Zuid,Entire home/apt,654,2,8,0.37,1,172,6,The area features Valerius Apartments for lodging and Organic for convenience shopping.
Buitenveldert - Zuidas,Entire home/apt,60,5,3,0.5,1,0,1,"The area features a school and a playground, which includes De Ark."
Bos en Lommer,Entire home/apt,135,3,6,0.22,1,7,1,"The area features dining options like Boulangerie Nador and Kahvealti, alongside retail shops including De Prijshamer, Primera, and mozaiek carpet center. Local services are provided by ICT Repair, Phoenix Nails, Sabina's hairshop, and Verkeerschool Eros."
Bos en Lommer,Entire home/apt,160,2,33,1.26,1,68,8,"The area features dining options including Hap Li and Raina SR, alongside De Ruijter Scooters for motorcycle services. Chadni Chowk serves as a notable landmark and market, while the surroundings also include a playground and Terminal 18 as a social facility."
Zuid,Private room,84,2,12,0.42,1,1,8,The area features a restaurant called Poppy's Zuid and a garden.
De Pijp - Rivierenbuurt,Private room,150,1,0,,2,89,0,"The area features a school and recreational spaces including a playground, a pitch, a garden, and a water_point. Philadelphia is a well-known landmark that serves as a major cultural and historical hub for the region."
De Baarsjes - Oud-West,Hotel room,105,2,45,1.59,2,107,3,"The area features a variety of local shops and dining options, including Flowers & Powers for floral needs, IJscuypje for ice cream, and the pub Janszen. The artwork Janszen adds a cultural touch to the surroundings."
Centrum-Oost,Private room,263,2,23,0.91,1,292,14,"The area features a wide variety of dining options including Antonio's Restaurante, De blauwe Hollander, The Pantry, Taste of Culture, Moshi Moshi, Namche Nepalese Indian, Tacos & Tequila, Zorba de Griek, Picchino, Piccolino, il Palio, Los Argentinos, Porto Carrara, Mama Impasto, El Patio Granada, Granada, Karma Kebab, and Eetcafé. You will also find nightlife and social spots like Bourbon Street Music Club, Cafe het Hok, Caprice, De Margaritabar, and Cozy Amsterdam, alongside accommodations such as Hostel Centre, Orfeo Hostel, NICOLE, and Oma, and practical services like Wash Place."
De Pijp - Rivierenbuurt,Private room,150,2,0,,2,146,0,"The area features recreational facilities including a garden, a playground, and a pitch, complemented by a picnic table and a water point."
Oud-Noord,Entire home/apt,75,5,4,0.15,1,0,0,"The area features recreational spaces including Tennispark Elzenhagen and W.H. Vliegenbos. W.H. Vliegenbos serves as a significant local park, providing a natural green space for the community."
Oud-Oost,Entire home/apt,93,3,16,16.0,2,51,11,"The area features dining and social spaces including Werkplaats, Fransje, and Riet, alongside the hotel Volkshotel. Nightlife and event venues are represented by Canvas, Doka, Klein Canvas, Truus, and Badplaats, which includes a hot tub and outdoor seating."
Centrum-Oost,Private room,248,1,22,1.01,1,328,13,"The area features a slipway and the Museumhaven, a maritime museum that preserves historic vessels and showcases the region's nautical heritage."
Centrum-West,Private room,120,2,5,0.19,1,0,0,"The area features local services including the hairdresser Ruparo, the copyshop ID4You, and the pub Café 't Mannetje. Nearby you will find the marina Staverno and the park Tweede Marnixplantsoen, which serves as a local green space featuring a picnic table."
De Pijp - Rivierenbuurt,Private room,75,2,17,0.63,1,0,0,"The area features Dongeschool, a local school, and a garden, which serves as a quiet green space for the community."
Watergraafsmeer,Entire home/apt,160,2,0,,2,0,0,"The area is home to the pub Vergulden Eenhoorn, a historic landmark known for its traditional atmosphere and garden setting."
Geuzenveld - Slotermeer,Private room,70,2,12,0.45,1,154,0,"The area is characterized by the presence of Immanuelschool, which serves as the local educational institution."
De Baarsjes - Oud-West,Entire home/apt,149,2,1,0.04,1,0,0,The area features a pottery studio known as Debby Luiten.
Centrum-Oost,Entire home/apt,125,7,23,23.0,1,42,10,"The area features dining and nightlife options including Lo Stivale d'Oro, La Panetteria, tasty burger, Coffeeshop Kooi, Icebar, and Free Willie. Accommodations are provided by Eden Residences."
De Pijp - Rivierenbuurt,Private room,75,1,10,0.39,1,0,0,The area features a garden.
Westerpark,Private room,185,1,4,0.18,3,331,0,"The area centers on Suikerplein, which serves as the local playground."
Oud-Oost,Private room,96,2,2,0.08,2,0,0,"The area features Fuku Ramen for dining, alongside a garden and playground for outdoor recreation."
De Pijp - Rivierenbuurt,Hotel room,80,2,33,1.47,3,354,15,"The area features a variety of dining options including Badeta Koffiebranders, Broodje Popov, Have A Roll, KIKIBOBA, Lavina, Otemba, Roopram Roti, Taste Like Chicken, Tewatashi, Tjin's, Warung Mini Van Wou, and the Dutch restaurant Heemelrijck, alongside nightlife spots like Café Biljart Van Wou and Lion's Head Restaurant & Brewery. Retail and services include Exotica, Gloria Verlichting, Libas Kledingreparatie & Stomerij, Me Gorgeous!, Praxis, Tabak- & Vapeshop Van Wou, The Sunflower, and Veranda Wellness & Spa."
Centrum-West,Private room,76,3,76,3.0,2,102,31,"The area features nightlife centered around the Bluescafé Maloe Melo, a well-known music venue that serves as a staple for local live blues performances."
Noord-West,Private room,75,2,11,0.42,4,0,0,The immediate area features recreational facilities including a playground and a soccer pitch.
Bos en Lommer,Entire home/apt,100,12,4,0.16,1,0,2,"The area features dining and retail options such as Domino's and Loft, alongside professional services like Kaak Medisch Centrum and Campingsport Amsterdam. Erasmuspark serves as a local landmark and park, providing a significant green space for outdoor recreation."
Bos en Lommer,Entire home/apt,300,1,4,0.17,3,337,2,"The area features educational facilities such as Tijl Uilenspiegelschool, alongside recreational spaces including a garden and a soccer pitch."
Geuzenveld - Slotermeer,Entire home/apt,113,2,12,0.5,1,0,0,The area is centered around the Henricusschool.
