neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
De Pijp - Rivierenbuurt,Private room,79,3,39,1.52,1,19,1,"Place types:
place_of_worship: Maarten Lutherkerk
playground: CompaNanny

The area reads as everyday-residential. The specific draws that make it so are the presence of a childcare facility and a local church, which serve the daily needs of the neighborhood community rather than catering to tourists."
De Baarsjes - Oud-West,Hotel room,273,1,1,0.05,3,0,0,"bar: PAMELA
bicycle: De Stadsfiets
polish cafe: Kazik
asian restaurant: Soytasty
beauty: Mooi Anders
hairdresser: Menspire
florist: WoodHouse

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services like a hairdresser, a florist, a bicycle shop, and a beauty salon, which serve the daily needs of local residents rather than catering to tourists."
De Baarsjes - Oud-West,Entire home/apt,185,3,3,0.74,1,280,3,"No places were provided in the list, so no nearby places can be named. The area cannot be classified as tourist-prominent or everyday-residential."
Bos en Lommer,Entire home/apt,95,7,2,0.07,1,0,0,"School: El Kadisia

The area reads as everyday-residential, as the presence of a school is a primary indicator of a neighborhood focused on local community and daily living rather than tourism."
De Pijp - Rivierenbuurt,Entire home/apt,450,1,5,0.17,1,0,0,"park: Vork
clothes: Miller & Canefield, Saudade
sandwich restaurant: Zoet & Peper
massage: Siya Lymfe
laundry: Maas wasserette & stomerij
coffee_shop cafe: gratitude espresso
garden: Vork
greengrocer: Vork

The area reads as everyday-residential. The specific draws that make it so are the inclusion of practical services like Maas wasserette & stomerij for laundry, Siya Lymfe for wellness, and local food and retail options like Zoet & Peper, gratitude espresso, and Miller & Canefield, which cater to the daily needs of local residents rather than transient tourists."
Oud-Noord,Entire home/apt,115,3,10,0.38,1,0,6,"Pet: Ambulia Dierenwinkel

The area reads as everyday-residential, as it lacks famous landmarks or major tourist attractions and instead features a local pet supply store."
Oud-Noord,Entire home/apt,90,1,3,0.1,2,0,0,"Restaurant: Papillon
Boat: Beaut
Information: Beaut

The area reads as everyday-residential because the specific draws, Papillon and Beaut, do not represent major tourist landmarks or famous attractions."
Centrum-West,Entire home/apt,225,2,22,1.41,6,76,10,"Hairdresser: Haarstijl, HairPlay
Gallery: Gallery238
Playground: Jis
Wine: Lof
Clothes: Hang Eleven, The Swap Shop
Jewelry: Jis
Butcher: Keurslagerij Pouw
Attraction: Gallery238

The area reads as everyday-residential. The specific draws that make it so are the inclusion of a local butcher (Keurslagerij Pouw), multiple hairdressers (Haarstijl, HairPlay), and essential retail shops (Hang Eleven, The Swap Shop, Lof), which cater to the daily needs of local residents rather than a high volume of tourists."
De Baarsjes - Oud-West,Entire home/apt,150,1,3,0.11,1,0,0,"clothes: Church of Labels, Solleveld, Ulivoto Fashion
hairdresser: Imperial barbershop
burger fast_food: McDonald's
fast_food: Best doner & snacks
health_food: Holland & Barrett
coffee_shop cafe: Doppio Espresso, Five Ways Coffee
money: Geldmaat
convenience: B&B feestartikelen, Primera, Tropische Winkel Rustem
butcher: Kema Vlees
newsagent: Energy Dictator
baby_goods: Baby Boem
turkish bakery: Dunya Firini
photo: Tex Leder
gift: B&B feestartikelen
seafood: Volendam Vishandel
pastry: MultiVlaai
marketplace: Ten Katemarkt, Asian-caribbean Market

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services including a marketplace (Ten Katemarkt), a butcher (Kema Vlees), a newsagent (Energy Dictator), and multiple convenience stores, which cater to the daily needs of local residents rather than tourists."
Oud-Noord,Private room,56,1,75,2.62,1,76,5,"marina: Aeolus

The area reads as everyday-residential, as it lacks the high-profile landmarks or major attractions typically associated with tourist-prominent locations."
De Baarsjes - Oud-West,Entire home/apt,521,2,8,0.28,1,0,2,"Pub: Café 't Vossie

The area reads as everyday-residential, as it lacks famous landmarks or major tourist attractions, featuring only a local neighborhood pub."
Slotervaart,Entire home/apt,50,6,5,0.21,1,0,0,"park: Rembrandtpark

The area reads as everyday-residential, as the primary draw is Rembrandtpark, a local green space used primarily by residents for recreation and leisure rather than being a major tourist landmark."
De Pijp - Rivierenbuurt,Entire home/apt,180,2,10,0.35,1,17,5,"Garden: None
Cannabis_coffee_shop cannabis: Coffeeshop Nice Place
Doctors: Ubbens & Statius Muller, huisartsen

The area reads as everyday-residential because it contains local medical services and a neighborhood coffee shop rather than famous landmarks or major tourist attractions."
De Baarsjes - Oud-West,Entire home/apt,150,2,39,1.34,9,0,12,"Garden: Natuurtuin Slatuinen
Turkish restaurant: Mehtap
Alcohol: The Wine Spot
Pizza fast_food: De Krommert
Carpet: Davoud Perzische Tapijten
Billiards pub: Club 8
Supermarket: ALDI
Convenience: Oz Dostlar Gida Pazari
Park: Natuurtuin Slatuinen

The area reads as everyday-residential. The specific draws that make it so are the presence of a supermarket (ALDI), a convenience store (Oz Dostlar Gida Pazari), a local garden and park (Natuurtuin Slatuinen), and neighborhood-focused dining and leisure spots like Mehtap, De Krommert, and Club 8, which serve the daily needs of local residents rather than catering to tourists."
De Baarsjes - Oud-West,Private room,70,3,35,1.24,3,0,4,No places provided. The area cannot be categorized.
De Pijp - Rivierenbuurt,Entire home/apt,100,3,11,0.38,1,1,3,"Pub: Tapmarin
Garden: dotshop
Motorcycle_repair: Mokum Motors
Bakery: Bakery Van Wou
Furniture: Glazemade
Hairdresser: The Color
Indian restaurant: Annavilaas
Peruvian restaurant: Nazka
Massage: Healthy massage Fang
Coffee_shop cafe: Coffee Bru
Pottery: dotshop
Laundry: wasserette van wou
Supermarket: Stadsmarkt De Pijp

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services such as a supermarket, laundry, hairdresser, and motorcycle repair shop, which cater to the daily needs of neighborhood residents rather than international tourists."
De Baarsjes - Oud-West,Entire home/apt,150,2,31,1.1,9,0,7,"Garden: Natuurtuin Slatuinen
Cafe: Buongiorno Espressobar
Turkish restaurant: Mehtap
Alcohol: The Wine Spot

The area reads as everyday-residential. The specific draws are the local cafe, the neighborhood garden, the restaurant, and the wine shop, which serve the daily needs of residents rather than catering to tourists with famous landmarks or major attractions."
Oud-Oost,Hotel room,106,1,2,0.39,6,0,2,No places provided.
De Baarsjes - Oud-West,Entire home/apt,140,3,7,0.25,1,13,1,"Place types:
mobile_phone: KPN, Tele2
hairdresser: Dorita's hair products
telecommunication: Odido, Entertainment Exchange
money: Geldmaat
butcher: Kema Vlees
newsagent: Primera
friture fast_food: FEBO
beauty: Angels beauty style, Change laserclinic
bank: SNS Bank
mexican fast_food: Salsa shop
clothes: Church of Labels, Denim City
e-cigarette: Vaperoutlet
gift: themakerstore
bicycle: Recycle
marketplace: Ten Katemarkt
yogurt restaurant: Yogurt Barn
sushi restaurant: Meneer Temaki
food_court: Foodhallen
attraction: De Hallen

The area reads as tourist-prominent. The specific draws that make it so are De Hallen and Foodhallen, which serve as major cultural and culinary landmarks that attract significant visitor traffic."
Centrum-West,Private room,120,2,21,0.77,1,152,7,"tailor: kleine kanjer
italian restaurant: Donna Sofia, La Maschera
e-cigarette: J Well
burger restaurant: Glitch
clothes: Comestibles Kinders, Do-Re-Mi Kinderboetiek
bakery: Green Farmer's
ice_cream: Monte Pelmo Cons. IJS fabriek
wine: Benelux Wine Co
chinese restaurant: Kam Wah
sandwich fast_food: Café De Blauwe Pan
interior_decoration: Polspotten
mobile_phone: GSM Zone
mexican restaurant: MADRE
french restaurant: Café Parlotte
pub: Café De Blauwe Pan
hairdresser: Topkappers

The area reads as everyday-residential. The specific draws that make it so are the presence of a local tailor, a children's clothing boutique, a hairdresser, a mobile phone repair shop, and a variety of neighborhood dining spots that cater to daily needs rather than major tourist landmarks."
Centrum-West,Entire home/apt,271,2,11,0.38,1,13,3,No places provided.
De Baarsjes - Oud-West,Entire home/apt,160,3,5,0.18,1,0,1,"Playground: Lootsstraat
Pub: Bon Burger
Hairdresser: Yona's Kids&Cuts
Doctors: Huisartsenpraktijk Fijnhout

The area reads as everyday-residential. The specific draws that make it so are the presence of a local hairdresser, a medical practice, and a neighborhood playground, which serve the daily needs of local residents rather than catering to tourists."
Zuid,Entire home/apt,654,2,8,0.37,1,172,6,"Hotel: Valerius Apartments
Convenience: Organic

The area reads as everyday-residential. The specific draws that make it so are the presence of a local convenience store and apartment-style lodging, which cater to routine living and long-term stays rather than high-traffic tourism."
Buitenveldert - Zuidas,Entire home/apt,60,5,3,0.5,1,0,1,"playground: De Ark
school: De Ark

The area reads as everyday-residential, as the presence of a school and a playground indicates a neighborhood focused on local community and family life rather than tourist attractions."
Bos en Lommer,Entire home/apt,135,3,6,0.22,1,7,1,"Bakery: Boulangerie Nador
Hardware: De Prijshamer
Mobile_phone: ICT Repair
Turkish restaurant: Kahvealti
Beauty: Phoenix Nails
Newsagent: Primera
Hairdresser: Sabina's hairshop
Driving_school: Verkeerschool Eros
Curtain: mozaiek carpet center

The area reads as everyday-residential. The specific draws that make it so are the presence of essential local services such as a bakery, a hardware store, a newsagent, a driving school, and personal care establishments like a hairdresser and a nail salon, which cater to the routine needs of local residents rather than tourists."
Bos en Lommer,Entire home/apt,160,2,33,1.26,1,68,8,"motorcycle: De Ruijter Scooters
chinese restaurant: Hap Li
garden: Terminal 18
social_facility: Chadni Chowk
indian restaurant: Raina SR, Chadni Chowk
playground: Terminal 18

The area reads as everyday-residential. The specific draws that make it so are the inclusion of a local scooter shop, a neighborhood chinese restaurant, and a playground, which serve the daily needs and leisure activities of local residents rather than catering to international visitors or famous landmarks."
Zuid,Private room,84,2,12,0.42,1,1,8,"Restaurant: Poppy's Zuid
Garden: Poppy's Zuid

The area reads as everyday-residential. The specific draw is Poppy's Zuid, which functions as a local dining establishment rather than a famous landmark or major tourist attraction."
De Pijp - Rivierenbuurt,Private room,150,1,0,,2,89,0,"garden: Philadelphia
pitch: Philadelphia
water_point: Philadelphia
playground: Philadelphia
school: Philadelphia

The area reads as everyday-residential because it contains basic community infrastructure such as a school, playground, and garden, rather than famous landmarks or major tourist attractions."
De Baarsjes - Oud-West,Hotel room,105,2,45,1.59,2,107,3,"Florist: Flowers & Powers
Ice cream: IJscuypje
Artwork: Janszen
Pub: Janszen

The area reads as everyday-residential. The specific draws are the local florist, the neighborhood ice cream shop, and the pub, which cater to the daily needs and social habits of local residents rather than serving as major tourist landmarks."
Centrum-Oost,Private room,263,2,23,0.91,1,292,14,"Hostel: Hostel Centre, Orfeo Hostel
Restaurant: Antonio's Restaurante, Caprice, De blauwe Hollander, Eetcafé, Los Argentinos, Mama Impasto, Porto Carrara, The Pantry, il Palio
Playground: NICOLE
Chinese restaurant: Taste of Culture
Pizza restaurant: Picchino, Piccolino
Indian restaurant: Namche Nepalese Indian
Bar: Bourbon Street Music Club, Cafe het Hok, De Margaritabar
Mexican restaurant: Tacos & Tequila
Laundry: Wash Place
Italian restaurant: Antonio's Restaurante, Mama Impasto, il Palio
Regional restaurant: De blauwe Hollander, The Pantry
Cafe: Eetcafé
Guest_house: Cozy Amsterdam
Japanese restaurant: Moshi Moshi
Apartment: Granada
Greek restaurant: Zorba de Griek
Kebab fast_food: Karma Kebab

The area reads as tourist-prominent. The presence of multiple hostels, a guest house, and a high concentration of diverse restaurants and bars suggests a location catering to visitors rather than long-term residents. Specific draws include the Bourbon Street Music Club, which is a well-known entertainment venue, and the variety of international dining options like De blauwe Hollander and The Pantry, which are typical staples for tourists exploring the city."
