neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,surroundings_summary
Oostelijk Havengebied - Indische Buurt,Entire home/apt,135,2,26,0.86,1,0,9,"You can find fresh seafood at El Pescado and browse affordable clothing at Zeeman.
[tier: budget | anchors: El Pescado, Zeeman | character: local neighborhood hub]"
De Pijp - Rivierenbuurt,Entire home/apt,157,7,5,0.17,1,66,2,"You can find fresh pastries at Bakery Van Wou and high-quality groceries at Stadsmarkt De Pijp. These establishments are located in the vibrant neighborhood near Mokum Motors and Nazka.

[tier: premium | anchors: Bakery Van Wou, Stadsmarkt De Pijp, Mokum Motors, Nazka | character: vibrant urban hub]"
Noord-Oost,Entire home/apt,150,3,5,0.18,1,0,2,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Watergraafsmeer,Entire home/apt,80,5,9,0.33,1,5,4,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location data]"
Centrum-West,Entire home/apt,225,3,15,0.46,1,118,2,"Felix Meritis is a historic cultural venue located near the clothing store Episode. 

[tier: mid | anchors: Episode, Felix Meritis | character: cultural and stylish]"
De Baarsjes - Oud-West,Entire home/apt,285,3,7,0.22,1,359,0,"There are no nearby locations available to list from the provided information.

[tier: budget | anchors: none | character: empty location data]"
De Baarsjes - Oud-West,Entire home/apt,140,2,12,0.37,1,2,4,"Helmersplantsoen is a local park that also features a garden and a public_bookcase.

[tier: mid | anchors: Helmersplantsoen | character: green urban oasis]"
Centrum-West,Entire home/apt,154,1,0,,4,0,0,"Toon Ylandplantsoen is a local park that features a picnic_table for visitors to enjoy.

[tier: budget | anchors: Toon Ylandplantsoen | character: quiet green space]"
Centrum-Oost,Private room,107,2,98,3.07,1,82,14,"Eerste Weteringplantsoen is a peaceful park located near the Kruidenpluktuin Weteringbuurt garden. You can also find the Simon Carmiggelt artwork and the Ekoplaza supermarket in this vicinity.

[tier: mid | anchors: Eerste Weteringplantsoen, Ekoplaza | character: green urban oasis]"
Oud-Oost,Private room,102,2,76,2.51,1,276,21,"Dorst is a local pub located in the neighborhood.

[tier: mid | anchors: Dorst | character: cozy local pub]"
De Pijp - Rivierenbuurt,Private room,76,1,26,0.84,8,361,4,"Sarphatipark features a variety of recreational facilities including a playground, a soccer pitch, and a garden. This park also offers a basketball pitch, a table_tennis pitch, a fitness fitness_station, and a dog_park for visitors to enjoy.

[tier: premium | anchors: Sarphatipark | character: vibrant urban oasis]"
Centrum-West,Entire home/apt,275,3,23,0.72,1,5,3,"Jouw Groenteman is a local greengrocer situated near the peaceful Constantiahofje garden. You can also find O Bistro and Café Lowietje in the immediate vicinity.

[tier: mid | anchors: Café Lowietje, Constantiahofje, Jouw Groenteman, O Bistro | character: charming local hub]"
IJburg - Zeeburgereiland,Private room,74,1,4,0.13,10,0,0,"DOK48 is a restaurant located right next to the Haven WV IJburg marina.

[tier: mid | anchors: DOK48, Haven WV IJburg | character: waterfront dining spot]"
Bos en Lommer,Private room,200,2,0,,1,0,0,"There are no nearby places listed to identify.
[tier: budget | anchors: none | character: no locations found]"
De Pijp - Rivierenbuurt,Entire home/apt,175,2,4,0.38,1,146,3,"You can find Massimo Gelato and De Pizzakamer located within the immediate neighborhood. Nearby establishments also include Rialto and Bicycle Hotel.

[tier: premium | anchors: Massimo Gelato, De Pizzakamer, Rialto, Bicycle Hotel | character: vibrant urban hub]"
Oud-Oost,Entire home/apt,199,2,3,0.73,1,4,3,"Velespit is a nearby bicycle shop located near the cannabis store known as The Plug. You can also find the garden center Bo-Mij and the hairdresser Flama Farah in this area.

[tier: mid | anchors: Velespit, The Plug, Bo-Mij, Flama Farah | character: urban local hub]"
De Pijp - Rivierenbuurt,Entire home/apt,150,3,13,1.15,1,0,5,"Kinderboerderij de Pijp is a local zoo located near the Savoy Hotel.

[tier: mid | anchors: Kinderboerderij de Pijp, Savoy Hotel | character: urban local charm]"
De Baarsjes - Oud-West,Entire home/apt,160,3,6,0.21,1,5,2,"Buurthuis De Tagerijn is a local community centre located near the public space of Balboaplein.

[tier: mid | anchors: Balboaplein, Buurthuis De Tagerijn | character: vibrant local hub]"
De Pijp - Rivierenbuurt,Entire home/apt,125,3,11,0.37,1,0,0,"You can visit the historic Huis met de Kabouters or enjoy a meal at Impero Romano. Nearby amenities include Aroba Bandenservice and Café Gijs. [tier: mid | anchors: Huis met de Kabouters, Impero Romano | character: historic urban charm]"
Westerpark,Entire home/apt,400,5,1,0.03,1,0,0,"Staverno is a nearby marina located close to the laundry service NiDA Wasserij Stomerij and the hairdresser Knippen bij Wendy.

[tier: mid | anchors: Staverno, NiDA Wasserij Stomerij, Knippen bij Wendy | character: convenient local hub]"
De Pijp - Rivierenbuurt,Entire home/apt,181,3,4,0.15,1,339,0,"There are no nearby places to list based on the provided information.
[tier: budget | anchors: none | character: quiet and empty]"
De Baarsjes - Oud-West,Entire home/apt,100,2,6,0.21,1,15,1,"You can find De Japanner and De Oost serving delicious meals nearby. Other local spots include the bicycle shop Alex Bikes and the clothing store Jutka & Riska.

[tier: mid | anchors: De Japanner, De Oost, Alex Bikes, Jutka & Riska | character: vibrant local hub]"
Oostelijk Havengebied - Indische Buurt,Private room,93,1,43,1.46,2,86,9,"Rietlandpark features a playground and a garden area for visitors to enjoy.

[tier: mid | anchors: Rietlandpark | character: green urban space]"
De Baarsjes - Oud-West,Entire home/apt,125,2,11,0.37,3,0,8,"De Italiaan is an italian restaurant located near the beauty salon SKIN and the pub Gertrude. You can also find the playground Slot Meesenstijn and the kindergarten Toussaint in the immediate vicinity.

[tier: mid | anchors: De Italiaan, SKIN, Gertrude | character: vibrant local hub]"
Bos en Lommer,Entire home/apt,189,3,8,0.28,1,0,2,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location]"
Centrum-West,Entire home/apt,464,3,6,2.12,7,22,2,"De Waag is a historic attraction located near the authentic Chinese cuisine of New King and Nam Kee. You can also visit the nearby Fo Guang Shan He Hua Tempel or enjoy a drink at Lime Bar.

[tier: mid | anchors: De Waag, New King, Nam Kee | character: historic cultural hub]"
Bos en Lommer,Entire home/apt,65,2,8,0.27,1,0,0,"The Ruige Speelplek is a local playground located just a short walk from the scenic Bolwerk. These two areas provide green space and recreational opportunities for visitors in the immediate vicinity.

[tier: mid | anchors: Bolwerk, Ruige Speelplek | character: green recreational space]"
De Pijp - Rivierenbuurt,Private room,79,3,39,1.52,1,19,1,"Maarten Lutherkerk and CompaNanny are located in the immediate vicinity. These sites serve as key landmarks within the local area.

[tier: mid | anchors: Maarten Lutherkerk, CompaNanny | character: quiet urban space]"
De Baarsjes - Oud-West,Hotel room,273,1,1,0.05,3,0,0,"You can find bicycles at De Stadsfiets and enjoy a meal at Soytasty. Nearby options include the florist PAMELA and the hairdresser Menspire.

[tier: premium | anchors: De Stadsfiets, Soytasty, PAMELA, Menspire | character: vibrant urban hub]"
De Baarsjes - Oud-West,Entire home/apt,185,3,3,0.74,1,280,3,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
Bos en Lommer,Entire home/apt,95,7,2,0.07,1,0,0,"El Kadisia is a school located in the immediate vicinity.

[tier: budget | anchors: El Kadisia | character: educational local site]"
De Pijp - Rivierenbuurt,Entire home/apt,450,1,5,0.17,1,0,0,"Vork is a sandwich restaurant located near the coffee shop gratitude espresso. You can also find the laundry service Maas wasserette & stomerij and the clothing store Miller & Canefield in this area. [tier: mid | anchors: Vork, gratitude espresso, Maas wasserette & stomerij, Miller & Canefield | character: vibrant local hub]"
Oud-Noord,Entire home/apt,115,3,10,0.38,1,0,6,"Ambulia Dierenwinkel is a local pet store located in the area. There are no nearby gardens or car sharing services listed.

[tier: mid | anchors: Ambulia Dierenwinkel | character: pet focused shop]"
Oud-Noord,Entire home/apt,90,1,3,0.1,2,0,0,"Papillon is a restaurant located near the boat known as Beaut.

[tier: mid | anchors: Beaut, Papillon | character: scenic waterfront dining]"
Centrum-West,Entire home/apt,225,2,22,1.41,6,76,10,"You can visit Gallery238 for art or stop by Keurslagerij Pouw for fresh meat. Nearby shopping options include The Swap Shop and Lof.

[tier: mid | anchors: Gallery238, Keurslagerij Pouw, The Swap Shop, Lof | character: local boutique hub]"
De Baarsjes - Oud-West,Entire home/apt,150,1,3,0.11,1,0,0,"You can find fresh ingredients at Ten Katemarkt and grab a quick meal at McDonald's. These establishments are located in a bustling area alongside shops like Baby Boem and Kema Vlees.

[tier: mid | anchors: Ten Katemarkt, McDonald's, Baby Boem, Kema Vlees | character: vibrant local hub]"
Oud-Noord,Private room,56,1,75,2.62,1,76,5,"Aeolus is a nearby marina located in the vicinity of the garden. 

[tier: mid | anchors: Aeolus | character: scenic coastal retreat]"
De Baarsjes - Oud-West,Entire home/apt,521,2,8,0.28,1,0,2,"Café 't Vossie is located in the immediate vicinity.

[tier: mid | anchors: Café 't Vossie | character: cozy local spot]"
Slotervaart,Entire home/apt,50,6,5,0.21,1,0,0,"Rembrandtpark is a large public green space located in the western part of the city. It offers various walking paths and recreational areas for visitors to enjoy.

[tier: mid | anchors: Rembrandtpark | character: peaceful urban park]"
De Pijp - Rivierenbuurt,Entire home/apt,180,2,10,0.35,1,17,5,"Coffeeshop Nice Place is located near Ubbens & Statius Muller, huisartsen.

[tier: mid | anchors: Coffeeshop Nice Place, Ubbens & Statius Muller, huisartsen | character: local urban hub]"
De Baarsjes - Oud-West,Entire home/apt,150,2,39,1.34,9,0,12,"Natuurtuin Slatuinen is a beautiful garden located near the supermarket ALDI. You can also find the billiards pub Club 8 and the pizza fast_food restaurant De Krommert in this area. [tier: mid | anchors: Natuurtuin Slatuinen, ALDI, Club 8, De Krommert | character: vibrant local hub]"
De Baarsjes - Oud-West,Private room,70,3,35,1.24,3,0,4,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Pijp - Rivierenbuurt,Entire home/apt,100,3,11,0.38,1,1,3,"You can visit Bakery Van Wou for fresh bread or enjoy a meal at Nazka and Annavilaas. Nearby amenities include Stadsmarkt De Pijp for groceries and Mokum Motors for vehicle maintenance.

[tier: premium | anchors: Nazka, Annavilaas, Stadsmarkt De Pijp | character: vibrant urban hub]"
De Baarsjes - Oud-West,Entire home/apt,150,2,31,1.1,9,0,7,"Natuurtuin Slatuinen is a nearby garden, while Buongiorno Espressobar serves as a local cafe. Mehtap offers Turkish cuisine and The Wine Spot provides alcohol.

[tier: mid | anchors: Natuurtuin Slatuinen, Buongiorno Espressobar, Mehtap, The Wine Spot | character: vibrant local hub]"
Oud-Oost,Hotel room,106,1,2,0.39,6,0,2,"There are no nearby places to list based on the provided information.

[tier: budget | anchors: none | character: empty location]"
De Baarsjes - Oud-West,Entire home/apt,140,3,7,0.25,1,13,1,"You can visit Ten Katemarkt for fresh produce or explore the various dining options at Foodhallen. Nearby services include SNS Bank and KPN for your banking and telecommunication needs.

[tier: premium | anchors: Foodhallen, Ten Katemarkt | character: vibrant urban hub]"
Centrum-West,Private room,120,2,21,0.77,1,152,7,"You can find authentic Italian cuisine at La Maschera and Donna Sofia, or enjoy a selection of bottles at Benelux Wine Co. Nearby options also include the bakery Comestibles Kinders and the ice cream shop Monte Pelmo Cons. IJS fabriek.

[tier: premium | anchors: La Maschera, Donna Sofia, Benelux Wine Co | character: refined urban dining]"
Centrum-West,Entire home/apt,271,2,11,0.38,1,13,3,"There are no nearby places to list in this area.
[tier: budget | anchors: none | character: quiet and empty]"
De Baarsjes - Oud-West,Entire home/apt,160,3,5,0.18,1,0,1,"Huisartsenpraktijk Fijnhout is located near the playground at Lootsstraat. You can also find Yona's Kids&Cuts and Bon Burger in the immediate vicinity.

[tier: mid | anchors: Huisartsenpraktijk Fijnhout, Yona's Kids&Cuts, Bon Burger | character: local community hub]"
Zuid,Entire home/apt,654,2,8,0.37,1,172,6,"Valerius Apartments is a local hotel located just a short walk away from the convenience store known as Organic.

[tier: mid | anchors: Valerius Apartments, Organic | character: quiet urban living]"
Buitenveldert - Zuidas,Entire home/apt,60,5,3,0.5,1,0,1,"De Ark is a nearby school that features an adjacent playground. 

[tier: mid | anchors: De Ark | character: educational community hub]"
Bos en Lommer,Entire home/apt,135,3,6,0.22,1,7,1,"You can visit Boulangerie Nador for fresh bread or stop by Kahvealti for a meal at the Turkish restaurant. These locations are situated near the Primera newsagent and the De Prijshamer hardware store.

[tier: mid | anchors: Boulangerie Nador, Kahvealti, Primera, De Prijshamer | character: local shopping hub]"
Bos en Lommer,Entire home/apt,160,2,33,1.26,1,68,8,"De Ruijter Scooters is located near the public space of Terminal 18 and the nearby garden of Raina SR. You can also find dining options at Hap Li and Chadni Chowk in this area.

[tier: mid | anchors: De Ruijter Scooters, Terminal 18 | character: urban transit hub]"
Zuid,Private room,84,2,12,0.42,1,1,8,"Poppy's Zuid is a nearby restaurant located in the vicinity of the local garden.

[tier: mid | anchors: Poppy's Zuid | character: vibrant dining spot]"
